181.775,2578.13,5316.78,2931.35,2239.63,5589.74,2521.91,60.8242,73.6118,-50.4177,-50.8242,-13.6118,80.4177
182.405,2613.99,5364.78,2897.1,2210.06,5579.49,2575.03,52.681,78.9245,-58.3867,-42.681,-18.9245,88.3867
182.982,2641.58,5411.64,2861.44,2188.24,5567.26,2628.01,42.4628,83.3156,-64.9734,-32.4628,-23.3156,94.9734
183.521,2661.39,5457.47,2825.06,2173.82,5553.79,2680.57,30.6968,86.4535,-69.6803,-20.6968,-26.4535,99.6803
184.041,2674.07,5502.89,2788.1,2166.34,5539.54,2733.12,17.9612,88.1507,-72.2261,-7.9612,-28.1507,102.226
184.56,2679.98,5548.8,2750.41,2165.62,5524.81,2786.39,4.83129,88.3166,-72.4749,5.16871,-28.3166,102.475
185.08,2679.2,5594.44,2713.14,2171.6,5510.36,2839.26,-7.64987,87.0064,-70.5096,17.6499,-27.0064,100.51
185.621,2671.88,5640.87,2675.97,2184.33,5496.4,2892.67,-19.066,84.4005,-66.6007,29.066,-24.4005,96.6007
186.204,2657.74,5689.01,2638.73,2204.3,5483.23,2947.39,-29.0614,80.7029,-61.0544,39.0614,-20.7029,91.0544
186.844,2636.37,5739.21,2601.81,2232.07,5471.42,3003.5,-37.2937,76.1887,-54.283,47.2937,-16.1887,84.283
187.547,2607.79,5791.05,2566.26,2267.68,5461.79,3060.15,-43.5245,71.2303,-46.8455,53.5245,-11.2303,76.8455
188.312,2572.75,5843.57,2533.36,2310.37,5455.15,3115.99,-47.7661,66.2249,-39.3373,57.7661,-6.2249,69.3373
189.137,2532.19,5896.17,2503.94,2359.18,5452.03,3170.16,-50.2966,61.4456,-32.1684,60.2966,-1.44561,62.1684
190.028,2486.72,5948.93,2478.31,2413.57,5452.77,3222.54,-51.4829,57.0077,-25.5116,61.4829,2.99226,55.5116
190.999,2436.58,6002.24,2456.59,2473.41,5457.71,3273.39,-51.6448,52.9357,-19.4036,61.6448,7.06427,49.4036
192.064,2381.85,6056.58,2438.99,2538.79,5467.28,3322.94,-51.0259,49.2181,-13.8271,61.0259,10.7819,43.8271
193.24,2322.54,6112.39,2425.82,2609.86,5482.01,3371.38,-49.8063,45.8312,-8.74687,59.8063,14.1688,38.7469
194.544,2258.65,6170.09,2417.52,2686.8,5502.57,3418.81,-48.1193,42.7486,-4.12284,58.1193,17.2514,34.1228
195.997,2190.21,6230.1,2414.69,2769.76,5529.74,3465.23,-46.0639,39.9436,0.0845684,56.0639,20.0564,29.9154
197.621,2117.32,6292.82,2418.05,2858.89,5564.45,3510.59,-43.714,37.3915,3.91268,53.714,22.6085,26.0873
199.44,2040.17,6358.65,2428.44,2954.24,5607.77,3554.77,-41.1242,35.0694,7.39586,51.1242,24.9306,22.6041
201.483,1959.05,6428.05,2446.9,3055.78,5660.92,3597.58,-38.334,32.9565,10.5653,48.334,27.0435,19.4347
203.781,1874.41,6501.48,2474.61,3163.4,5725.35,3638.81,-35.3703,31.0339,13.4491,45.3703,28.9661,16.5509
206.351,1787.52,6578.94,2512.65,3275.99,5802.12,3677.88,-32.2713,29.2968,16.0549,42.2713,30.7032,13.9451
209.155,1701.5,6658.86,2561,3390.05,5890.43,3713.65,-29.127,27.764,18.354,39.127,32.236,11.646
212.215,1617.31,6741.67,2620.38,3504.84,5991.22,3746.06,-25.9374,26.4064,20.3904,35.9374,33.5936,9.60961
215.549,1536.27,6827.65,2691.49,3619.22,6105.31,3774.99,-22.7014,25.2038,22.1944,32.7014,34.7962,7.80565
219.177,1459.96,6917.08,2774.99,3731.81,6233.53,3800.31,-19.4124,24.14,23.79,29.4124,35.86,6.21005
223.116,1390.16,7010.26,2871.57,3841,6376.7,3821.91,-16.0579,23.2029,25.1956,26.0579,36.7971,4.80436
227.387,1328.99,7107.54,2981.89,3944.88,6535.66,3839.71,-12.6192,22.3834,26.4248,22.6192,37.6166,3.57516
